
PHP CODE SNIFFER REPORT SUMMARY
------------------------------------------------------------------------------------------------------------------------
FILE                                                                                                    ERRORS  WARNINGS
...udit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Customer/Update/GenericUpdate.php  0       1
.../modules/custom/fen_newsletters/src/Lib/Teachervision/Customer/SaveHandler/SaveHandlerInterface.php  0       1
...sh/www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Constants.php  0       1
.../www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/MemberEmail.php  0       1
...www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/SmtpConsumer.php  0       1
...ot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/PushInitialNotification.php  0       1
...ocroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/PaymentMethodUpdate.php  0       1
...udit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/RefundSuccess.php  0       1
...w/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/HardFail.php  0       1
...w/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/SoftFail.php  0       1
...ww/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/Success.php  0       1
.../modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/RealTimeTxOutboundSuccess.php  0       1
...tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/PreBilling.php  0       1
...oot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/FailureNoPaymentMethod.php  0       1
...tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/NullMailer.php  0       1
.../modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/PreBillingNoPaymentMethod.php  0       1
...audit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/PushReminder.php  0       1
...odules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/BillingDelayNoPaymentMethod.php  0       1
...tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/EndOfTrial.php  0       1
...oot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/RealTimeTxOutboundFail.php  0       1
...root/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/RealTimeTxInboundFail.php  0       1
...tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/Expiration.php  0       1
...t/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/RealTimeTxInboundSuccess.php  0       1
...audit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/BillingDelay.php  0       1
...dules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/RealTimeTxInsufficientTokens.php  0       1
...dit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/InitialSuccess.php  0       1
...audit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/Cancellation.php  0       1
