
PHP CODE SNIFFER REPORT SUMMARY
------------------------------------------------------------------------------------------------------------------------
FILE                                                                                                    ERRORS  WARNINGS
.../www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Vindicia/Subscription.php  97      3
/home/ashish/www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Access.php        263     14
...ish/www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Session/NameMapper.php  47      2
.../ashish/www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Session/Helper.php  107     3
...dit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Session/DataContainerInterface.php  16      0
...es/custom/fen_newsletters/src/Lib/Teachervision/Session/SaveHandler/SessionSaveHandlerInterface.php  39      2
...udit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Session/AbstractDataContainer.php  35      1
.../ashish/www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Token/Registry.php  58      1
...ww/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Editor/ReportsInterface.php  12      0
.../www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Editor/AbstractReport.php  47      1
...www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Editor/ReportFormatter.php  151     4
...ashish/www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Editor/Settings.php  88      4
...docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Editor/Reports/DatabaseFieldReport.php  64      4
.../www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Editor/Reports/Grades.php  18      1
...ww/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Editor/Reports/Subjects.php  18      1
...sh/www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Mopsy/Configuration.php  32      1
/home/ashish/www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/PageInfo.php      293     9
/home/ashish/www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Membership.php    431     11
/home/ashish/www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Intercom.php      129     3
...udit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Analytics/Google/Registration.php  114     0
...audit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Analytics/Google/Transaction.php  150     3
...croot/modules/custom/fen_newsletters/src/Lib/Teachervision/Analytics/Google/MeasurementProtocol.php  171     5
...ww/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Analytics/Google/Refund.php  83      1
...dules/custom/fen_newsletters/src/Lib/Teachervision/Analytics/Google/MeasurementProtocolObserver.php  21      0
...udit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Analytics/Google/Cancellation.php  83      1
...shish/www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Customer/Profile.php  273     10
...t/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Customer/Profile/Field/Validator.php  64      1
...root/modules/custom/fen_newsletters/src/Lib/Teachervision/Customer/UpdateHandler/StoredSessions.php  55      1
...ules/custom/fen_newsletters/src/Lib/Teachervision/Customer/UpdateHandler/UpdateHandlerInterface.php  14      0
...udit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Customer/Password/ResetStatus.php  37      1
...ashish/www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Customer/Update.php  304     3
...udit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Customer/Update/ProfileUpdate.php  27      2
...dules/custom/fen_newsletters/src/Lib/Teachervision/Customer/Update/Helper/ResponsysUpdateHelper.php  46      4
...modules/custom/fen_newsletters/src/Lib/Teachervision/Customer/Update/Helper/SessionUpdateHelper.php  49      3
...udit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Customer/Update/SessionUpdate.php  106     0
...dit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Customer/Update/VindiciaUpdate.php  24      0
...it/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Customer/Update/ResponsysUpdate.php  39      4
...udit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Customer/Update/GenericUpdate.php  13      0
.../modules/custom/fen_newsletters/src/Lib/Teachervision/Customer/SaveHandler/SaveHandlerInterface.php  11      0
...sh/www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Constants.php  10      0
.../www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/MemberEmail.php  27      0
...ashish/www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event.php  10      1
...www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/SmtpConsumer.php  192     3
...ot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/PushInitialNotification.php  19      0
...ocroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/PaymentMethodUpdate.php  26      1
...udit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/RefundSuccess.php  26      0
...w/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/HardFail.php  34      1
...w/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/SoftFail.php  18      0
...ww/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/Success.php  38      1
.../modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/RealTimeTxOutboundSuccess.php  19      0
...tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/PreBilling.php  24      1
...oot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/FailureNoPaymentMethod.php  18      1
...tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/NullMailer.php  18      0
.../modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/PreBillingNoPaymentMethod.php  18      0
...audit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/PushReminder.php  19      0
...odules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/BillingDelayNoPaymentMethod.php  18      0
...tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/EndOfTrial.php  21      0
...oot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/RealTimeTxOutboundFail.php  17      1
.../modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/FailureInsufficientTokens.php  11      0
...root/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/RealTimeTxInboundFail.php  19      0
...tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/Expiration.php  20      0
...t/modules/custom/fen_newsletters/src/Lib/Teachervision/Responsys/Event/RealTimeTxInboundSuccess.php  59      1
